name	creation_timestamp	last_push_timestamp	time_between_creation_and_last_push	time_since_creation	time_since_last_push	stargazers_count	watch_count	subscriber_count	open_issues	fork	forks_count	network_count	contributors	contributions	cont_per_0	cont_per_1	cont_per_2	cont_per_3	cont_per_4	cont_per_5	cont_per_6	cont_per_7	cont_per_8	cont_per_9
LLNL/simpool	1522775193	1545329073	22553880	165971004	143417124	0	0	0	0	1	0	9	1	14	1.0	0	0	0	0	0	0	0	0	0
LLNL/simul	1474668174	1609345482	134677308	214078023	79400715	6	0	0	2	0	5	5	2	4	0.5	0.5	0	0	0	0	0	0	0	0
LLNL/simutil	1543343442	1634668861	91325419	145402755	54077336	1	0	0	0	0	1	1	3	19	0.68	0.26	0.05	0	0	0	0	0	0	0
LLNL/Sina	1561571058	1678835427	117264369	127175139	9910770	6	0	0	3	0	1	1	7	952	0.66	0.19	0.1	0.02	0.01	0.01	0.0	0	0	0
LLNL/Skywing	1662741686	1675032627	12290941	26004511	13713570	6	0	0	1	0	6	6	2	2	0.5	0.5	0	0	0	0	0	0	0	0
LLNL/slapi	1554498794	1679550175	125051381	134247403	9196022	12	0	0	1	0	0	0	3	113	0.58	0.37	0.05	0	0	0	0	0	0	0
LLNL/SmallMolEval	1538693188	1560969853	22276665	150053009	127776344	3	0	0	1	0	1	1	1	2	1.0	0	0	0	0	0	0	0	0	0
LLNL/smoothG	1517593432	1683904106	166310674	171152765	4842091	11	0	0	7	0	3	3	3	824	0.62	0.36	0.02	0	0	0	0	0	0	0
LLNL/SNLS	1543197195	1663801111	120603916	145549002	24945086	9	0	0	7	0	2	2	8	177	0.45	0.45	0.04	0.03	0.02	0.01	0.01	0.01	0	0
LLNL/sonar-driver	1546631269	1546633030	1761	142114928	142113167	0	0	0	0	0	0	0	1	113	1.0	0	0	0	0	0	0	0	0	0
LLNL/SoRa	1476743330	1531230070	54486740	212002867	157516127	23	0	0	0	0	6	6	2	17	0.59	0.41	0	0	0	0	0	0	0	0
LLNL/spark-hdf5	1470247201	1479415647	9168446	218498996	209330550	20	0	0	4	0	7	7	2	5	0.8	0.2	0	0	0	0	0	0	0	0
LLNL/spawnnet	1425412595	1634419999	209007404	263333602	54326198	1	0	0	0	0	0	0	2	293	0.92	0.08	0	0	0	0	0	0	0	0
LLNL/spdlayers	1637353819	1657755019	20401200	51392378	30991178	5	0	0	0	0	2	2	1	72	1.0	0	0	0	0	0	0	0	0	0
LLNL/spheral	1532464999	1688573696	156108697	156281198	172501	52	0	0	23	0	14	14	18	9088	0.67	0.11	0.08	0.04	0.04	0.02	0.02	0.01	0.0	0.0
LLNL/spheral-docker	1625859491	1625860261	770	62886706	62885936	0	0	0	0	0	0	0	1	1	1.0	0	0	0	0	0	0	0	0	0
LLNL/spify	1561070961	1669761383	108690422	127675236	18984814	2	0	0	0	0	0	0	1	21	1.0	0	0	0	0	0	0	0	0	0
LLNL/spl	1463610291	1583865758	120255467	225135906	104880439	0	0	0	0	1	0	182	49	812	0.71	0.05	0.03	0.03	0.02	0.02	0.01	0.01	0.01	0.01
LLNL/spot2_container	1610072737	1660157638	50084901	78673460	28588559	6	0	0	2	0	3	3	5	62	0.53	0.39	0.03	0.03	0.02	0	0	0	0	0
LLNL/spotbe	1610068596	1673383811	63315215	78677601	15362386	2	0	0	1	0	3	3	5	261	0.64	0.2	0.08	0.06	0.02	0	0	0	0	0
LLNL/spotfe	1610068890	1659369116	49300226	78677307	29377081	4	0	0	1	0	1	1	100	3707	0.34	0.27	0.18	0.07	0.03	0.02	0.02	0.01	0.0	0.0
LLNL/SSHSpawner	1555025735	1613763610	58737875	133720462	74982587	5	0	0	0	0	4	4	3	19	0.89	0.05	0.05	0	0	0	0	0	0	0
LLNL/STAT	1361317666	1665776916	304459250	327428531	22969281	59	0	0	7	0	24	24	8	442	0.96	0.02	0.01	0.0	0.0	0.0	0.0	0.0	0	0
LLNL/STKAddressConverter	1499466830	1557337691	57870861	189279367	131408506	0	0	0	0	0	0	0	1	23	1.0	0	0	0	0	0	0	0	0	0
LLNL/strawman	1483560439	1510264937	26704498	205185758	178481260	10	0	0	4	0	3	3	2	12	0.75	0.25	0	0	0	0	0	0	0	0
LLNL/STREAMSTAT	1648152335	1648153569	1234	40593862	40592628	0	0	0	0	0	2	2	1	2	1.0	0	0	0	0	0	0	0	0	0
LLNL/sundials	1507224003	1688672967	181448964	181522194	73230	364	0	0	35	0	93	93	11	2530	0.38	0.19	0.16	0.14	0.08	0.03	0.01	0.01	0.0	0.0
LLNL/SW4CK	1619134871	1680563598	61428727	69611326	8182599	1	0	0	1	0	2	2	2	53	0.92	0.08	0	0	0	0	0	0	0	0
LLNL/SYNDATA	1644953035	1644955895	2860	43793162	43790302	1	0	0	0	0	0	0	1	6	1.0	0	0	0	0	0	0	0	0	0
LLNL/tango	1473445462	1593044647	119599185	215300735	95701550	10	0	0	2	0	4	4	1	119	1.0	0	0	0	0	0	0	0	0	0
LLNL/TargetID	1648152081	1672191301	24039220	40594116	16554896	0	0	0	0	0	0	0	1	16	1.0	0	0	0	0	0	0	0	0	0
LLNL/Task-Time-Tracker	1456335060	1643981796	187646736	232411137	44764401	23	0	0	1	0	9	9	1	96	1.0	0	0	0	0	0	0	0	0	0
LLNL/test-mirror	1679508065	1679509124	1059	9238132	9237073	0	0	0	0	0	0	0	1	2	1.0	0	0	0	0	0	0	0	0	0
LLNL/thicket	1662929179	1688673762	25744583	25817018	72435	8	0	0	14	0	5	5	7	88	0.53	0.12	0.1	0.1	0.08	0.05	0.01	0	0	0
LLNL/thicket-tutorial	1674365697	1688142577	13776880	14380500	603620	0	0	0	1	0	1	1	2	11	0.82	0.18	0	0	0	0	0	0	0	0
LLNL/Thomson-Scattering-Cross-Section-Calculator	1639440455	1642632452	3191997	49305742	46113745	2	0	0	0	0	1	1	1	16	1.0	0	0	0	0	0	0	0	0	0
LLNL/Tizona	1506624755	1500654845	-5969910	182121442	188091352	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
LLNL/Tool-Gear	1526435395	1526435470	75	162310802	162310727	1	0	0	0	0	0	0	1	1	1.0	0	0	0	0	0	0	0	0	0
LLNL/TOPE	1646857223	1678931753	32074530	41888974	9814444	7	0	0	0	0	3	3	1	7	1.0	0	0	0	0	0	0	0	0	0
LLNL/TopoMS	1517076998	1549569029	32492031	171669199	139177168	17	0	0	1	0	3	3	2	32	0.94	0.06	0	0	0	0	0	0	0	0
LLNL/toss-stig	1670966949	1688600930	17633981	17779248	145267	1	0	0	5	0	0	0	2	82	0.82	0.18	0	0	0	0	0	0	0	0
LLNL/TourRobotDance	1499443052	1507388857	7945805	189303145	181357340	2	0	0	2	0	1	1	1	11	1.0	0	0	0	0	0	0	0	0	0
LLNL/tox	1224869011	1648825501	423956490	463877186	39920696	3	0	0	0	0	4	4	2	62	0.97	0.03	0	0	0	0	0	0	0	0
LLNL/tracer	1456349780	1618414627	162064847	232396417	70331570	19	0	0	13	0	12	12	7	328	0.59	0.27	0.1	0.02	0.01	0.01	0.0	0	0	0
LLNL/trainGMM	1579743075	1579801528	58453	109003122	108944669	1	0	0	0	0	1	1	1	1	1.0	0	0	0	0	0	0	0	0	0
LLNL/TreeScope	1512061539	1514748739	2687200	176684658	173997458	1	0	0	0	0	1	1	1	2	1.0	0	0	0	0	0	0	0	0	0
LLNL/trestles	1674156359	1675804814	1648455	14589838	12941383	3	0	0	0	0	0	0	1	8	1.0	0	0	0	0	0	0	0	0	0
LLNL/Tribol	1682529021	1688605322	6076301	6217176	140875	10	0	0	6	0	0	0	3	88	0.62	0.28	0.09	0	0	0	0	0	0	0
LLNL/tripoll	1670627959	1676922781	6294822	18118238	11823416	0	0	0	0	0	0	0	1	3	1.0	0	0	0	0	0	0	0	0	0
LLNL/typeforge	1577049209	1583885354	6836145	111696988	104860843	2	0	0	2	0	1	1	2	18	0.5	0.5	0	0	0	0	0	0	0	0
LLNL/uberenv	1541523379	1686874592	145351213	147222818	1871605	21	0	0	23	0	7	7	10	393	0.41	0.29	0.14	0.05	0.04	0.03	0.03	0.0	0.0	0.0
LLNL/UEDGE	1539291340	1687305714	148014374	149454857	1440483	23	0	0	18	0	19	19	7	151	0.42	0.32	0.14	0.05	0.05	0.01	0.01	0	0	0
LLNL/UETOOLS	1679958364	1687913734	7955370	8787833	832463	1	0	0	4	0	2	2	3	47	0.91	0.06	0.02	0	0	0	0	0	0	0
LLNL/umap	1498693284	1688602743	189909459	190052913	143454	82	0	0	5	0	19	19	8	369	0.69	0.1	0.09	0.04	0.03	0.03	0.01	0.01	0	0
LLNL/umap-apps	1540941167	1681229892	140288725	147805030	7516305	5	0	0	2	0	4	4	6	211	0.52	0.3	0.08	0.04	0.04	0.03	0	0	0	0
LLNL/Umpire	1520882000	1687984206	167102206	167864197	761991	259	0	0	13	0	47	47	27	4184	0.58	0.22	0.11	0.04	0.02	0.01	0.0	0.0	0.0	0.0
LLNL/umpire-interactive-tutorial	1571796598	1580839006	9042408	116949599	107907191	1	0	0	1	0	0	0	1	5	1.0	0	0	0	0	0	0	0	0	0
LLNL/umpire-tutorial	1575509342	1617905809	42396467	113236855	70840388	1	0	0	0	0	0	0	2	16	0.75	0.25	0	0	0	0	0	0	0	0
LLNL/UMT	1517967319	1685746030	167778711	170778878	3000167	7	0	0	3	0	5	5	2	20	0.9	0.1	0	0	0	0	0	0	0	0
LLNL/UMT_TPLS	1683930017	1685048635	1118618	4816180	3697562	0	0	0	0	0	0	0	1	4	1.0	0	0	0	0	0	0	0	0	0
llnl/unifycr	1508182591	1688602873	180420282	180563606	143324	85	0	0	116	0	28	28	17	718	0.33	0.18	0.13	0.12	0.06	0.04	0.03	0.03	0.02	0.02
LLNL/UnifyFS	1508182591	1688602873	180420282	180563606	143324	85	0	0	116	0	28	28	17	718	0.33	0.18	0.13	0.12	0.06	0.04	0.03	0.03	0.02	0.02
LLNL/units	1557343573	1687703041	130359468	131402624	1043156	118	0	0	5	0	24	24	11	572	0.85	0.1	0.02	0.02	0.0	0.0	0.0	0.0	0.0	0.0
LLNL/unum	1476572910	1521088751	44515841	212173287	167657446	40	0	0	0	0	9	9	1	6	1.0	0	0	0	0	0	0	0	0	0
LLNL/UQ_combustion	1483574119	1488579251	5005132	205172078	200166946	0	0	0	0	0	0	0	1	3	1.0	0	0	0	0	0	0	0	0	0
LLNL/USER-EPH	1525923500	1687108513	161185013	162822697	1637684	10	0	0	1	0	6	6	4	294	0.84	0.14	0.01	0.01	0	0	0	0	0	0
LLNL/variorum	1573075048	1688659515	115584467	115671149	86682	46	0	0	85	0	20	20	14	294	0.66	0.17	0.06	0.06	0.01	0.01	0.01	0.01	0.0	0.0
LLNL/variorum-spack-mirrors	1589309544	1652309220	62999676	99436653	36436977	0	0	0	0	0	1	1	2	5	0.8	0.2	0	0	0	0	0	0	0	0
LLNL/Varity	1577992771	1687884331	109891560	110753426	861866	4	0	0	0	0	4	4	1	49	1.0	0	0	0	0	0	0	0	0	0
LLNL/wcs	1588870208	1650410963	61540755	99875989	38335234	6	0	0	14	0	6	6	4	446	0.9	0.08	0.02	0.0	0	0	0	0	0	0
LLNL/weave-demos	1674661005	1682006044	7345039	14085192	6740153	0	0	0	1	0	0	0	5	29	0.48	0.31	0.14	0.03	0.03	0	0	0	0	0
LLNL/Wemul	1601475905	1644323003	42847098	87270292	44423194	5	0	0	0	0	0	0	2	14	0.93	0.07	0	0	0	0	0	0	0	0
LLNL/Wintap	1658514475	1685669767	27155292	30231722	3076430	5	0	0	1	0	0	0	1	86	1.0	0	0	0	0	0	0	0	0	0
LLNL/Wintap-PyUtil	1676674457	1688602651	11928194	12071740	143546	1	0	0	2	0	1	1	2	8	0.75	0.25	0	0	0	0	0	0	0	0
LLNL/Wintap-Workbench	1663100460	1680622052	17521592	25645737	8124145	0	0	0	0	0	0	0	1	5	1.0	0	0	0	0	0	0	0	0	0
LLNL/wrap	1285023868	1665674556	380650688	403722329	23071641	32	0	0	8	0	21	21	8	59	0.69	0.12	0.08	0.03	0.02	0.02	0.02	0.02	0	0
LLNL/WRF-IBM	1597960050	1604691566	6731516	90786147	84054631	8	0	0	1	0	2	2	1	3	1.0	0	0	0	0	0	0	0	0	0
LLNL/WVL	1468258382	1469171074	912692	220487815	219575123	0	0	0	0	0	0	0	1	3	1.0	0	0	0	0	0	0	0	0	0
LLNL/XNAS	1646271376	1650922529	4651153	42474821	37823668	2	0	0	0	0	1	1	1	6	1.0	0	0	0	0	0	0	0	0	0
LLNL/XPL	1637347579	1637364449	16870	51398618	51381748	0	0	0	0	0	0	0	2	5	0.8	0.2	0	0	0	0	0	0	0	0
LLNL/Xscope	1656351464	1683048375	26696911	32394733	5697822	1	0	0	0	0	2	2	1	5	1.0	0	0	0	0	0	0	0	0	0
LLNL/Yet-Another-Hauser-Feshbach-Code	1634590439	1636140278	1549839	54155758	52605919	10	0	0	0	0	2	2	4	109	0.95	0.03	0.01	0.01	0	0	0	0	0	0
LLNL/ygm	1583252066	1688071439	104819373	105494131	674758	22	0	0	10	0	17	17	5	103	0.77	0.13	0.08	0.02	0.01	0	0	0	0	0
LLNL/ygm-bench	1638839453	1680328637	41489184	49906744	8417560	0	0	0	0	0	3	3	2	60	0.73	0.27	0	0	0	0	0	0	0	0
LLNL/ygm-tutorial	1635266504	1635270539	4035	53479693	53475658	0	0	0	0	0	0	0	1	5	1.0	0	0	0	0	0	0	0	0	0
LLNL/yorick	1297749079	1685462546	387713467	390997118	3283651	63	0	0	3	0	21	21	6	200	0.8	0.17	0.01	0.01	0.01	0.01	0	0	0	0
LLNL/yorick-doc	1320010717	1348632397	28621680	368735480	340113800	6	0	0	1	0	4	4	2	9	0.89	0.11	0	0	0	0	0	0	0	0
LLNL/yorick-gl	1297749572	1348543354	50793782	390996625	340202843	1	0	0	0	0	0	0	1	5	1.0	0	0	0	0	0	0	0	0	0
LLNL/yorick-ml4	1297651214	1297651240	26	391094983	391094957	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
LLNL/yorick-mpeg	1297749697	1297749726	29	390996500	390996471	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LLNL/yorick-z	1297749485	1375732719	77983234	390996712	313013478	3	0	0	0	0	0	0	1	3	1.0	0	0	0	0	0	0	0	0	0
LLNL/zero-rk	1562019703	1688149723	126130020	126726494	596474	33	0	0	0	0	16	16	1	30	1.0	0	0	0	0	0	0	0	0	0
LLNL/zfp	1458785402	1683665098	224879696	229960795	5081099	633	0	0	33	0	138	138	24	1039	0.46	0.27	0.14	0.04	0.02	0.02	0.01	0.01	0.01	0.01
LLNL/zfpy-wheels	1588117606	1671476690	83359084	100628591	17269507	2	0	0	1	0	3	3	3	94	0.56	0.3	0.14	0	0	0	0	0	0	0
LLNL/zfs	1463610318	1686936196	223325878	225135879	1810001	2	0	0	0	1	0	1626	100	6482	0.33	0.1	0.05	0.04	0.02	0.02	0.02	0.02	0.02	0.02
LLNL/zhw	1594850178	1669928145	75077967	93896019	18818052	10	0	0	0	0	5	5	3	19	0.74	0.21	0.05	0	0	0	0	0	0	0
llnl-fesp/PyTangtv	1630452937	1680648966	50196029	58293260	8097231	0	0	0	0	0	0	0	1	9	1.0	0	0	0	0	0	0	0	0	0
llvm/llvm-project	1481103573	1688676176	207572603	207642624	70021	20554	0	0	20284	0	7639	7639	100	257155	0.12	0.04	0.04	0.03	0.02	0.02	0.02	0.02	0.02	0.02
llvm-doe-org/llvm-project	1589310290	1688675237	99364947	99435907	70960	18	0	0	17	1	8	7639	100	257155	0.12	0.04	0.04	0.03	0.02	0.02	0.02	0.02	0.02	0.02
lmjong/data-exchange	1381125600	1381125762	162	307620597	307620435	0	0	0	0	0	0	0	1	1	1.0	0	0	0	0	0	0	0	0	0
lnls-dig/rsfsv-epics-ioc	1460573965	1542902717	82328752	228172232	145843480	1	0	0	0	0	0	0	4	53	0.42	0.28	0.21	0.09	0	0	0	0	0	0
lnls-dig/rssmx100a-epics-ioc	1458132218	1588018095	129885877	230613979	100728102	2	0	0	3	0	4	4	5	50	0.42	0.28	0.24	0.04	0.02	0	0	0	0	0
logan-berner/arctic_greening	1597861802	1617744578	19882776	90884395	71001619	4	0	0	0	0	2	2	1	7	1.0	0	0	0	0	0	0	0	0	0
logan-berner/boreal_biome_shift	1618528439	1646332791	27804352	70217758	42413406	3	0	0	0	0	0	0	1	28	1.0	0	0	0	0	0	0	0	0	0
loganemitchell/co2usa_data_synthesis	1527532073	1646693295	119161222	161214124	42052902	3	0	0	0	0	2	2	1	101	1.0	0	0	0	0	0	0	0	0	0
logiconcepts819/orderinfo-js	1479534341	1479846122	311781	209211856	208900075	0	0	0	0	0	0	0	1	7	1.0	0	0	0	0	0	0	0	0	0
losalamos/benchmark_codes	1450737004	1686759184	236022180	238009193	1987013	6	0	0	0	0	3	3	1	9	1.0	0	0	0	0	0	0	0	0	0
lrevor/argonne	1655477903	1655486880	8977	33268294	33259317	0	0	0	0	0	0	0	1	7	1.0	0	0	0	0	0	0	0	0	0
lsstdesc/cosmodc2	1518109798	1669239404	151129606	170636399	19506793	5	0	0	25	0	1	1	3	106	0.52	0.41	0.08	0	0	0	0	0	0	0
lsstdesc/dc2-production	1505329177	1656379006	151049829	183417020	32367191	11	0	0	13	0	7	7	23	789	0.44	0.24	0.07	0.06	0.04	0.02	0.02	0.01	0.01	0.01
LucasBergamin/Request-U.S-department-of-energy	1605577109	1605577564	455	83169088	83168633	1	0	0	0	0	0	0	1	2	1.0	0	0	0	0	0	0	0	0	0
LuckierDodge/liquidhandling	1605133709	1624312911	19179202	83612488	64433286	0	0	0	0	0	1	1	3	222	0.34	0.33	0.32	0	0	0	0	0	0	0
lucylhzheng/Graph-Embeddings-LLNL	1667348669	1667358200	9531	21397528	21387997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
luet/PPPL-NSTX-U-job-posting	1675195279	1675708475	513196	13550918	13037722	0	0	0	0	0	0	0	1	6	1.0	0	0	0	0	0	0	0	0	0
luisdamiano/ANL22	1670875307	1681736777	10861470	17870890	7009420	0	0	0	0	0	0	0	1	34	1.0	0	0	0	0	0	0	0	0	0
luisdamiano/snl23	1673022575	1673024244	1669	15723622	15721953	0	0	0	0	0	0	0	1	4	1.0	0	0	0	0	0	0	0	0	0
Luke-Jacobs/WaterSegmentation	1595618192	1616643016	21024824	93128005	72103181	1	0	0	0	0	0	0	1	8	1.0	0	0	0	0	0	0	0	0	0
lxia617/map-reduce	1484099466	1484099516	50	204646731	204646681	1	0	0	0	0	0	0	1	2	1.0	0	0	0	0	0	0	0	0	0
lyonsquark/RootTreeToR	1245655065	1245655600	535	443091132	443090597	3	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0
lzhengchun/tomogan	1605057709	1616037387	10979678	83688488	72708810	29	0	0	0	0	8	8	1	33	1.0	0	0	0	0	0	0	0	0	0
maamari/Argonne	1530762885	1612167621	81404736	157983312	76578576	0	0	0	0	0	0	0	1	229	1.0	0	0	0	0	0	0	0	0	0
machecruz/LBNL-side-projects	1471962763	1476827765	4865002	216783434	211918432	0	0	0	1	0	0	0	1	5	1.0	0	0	0	0	0	0	0	0	0
madduri/Argonne-SDL	1618928127	1621281726	2353599	69818070	67464471	0	0	0	0	0	0	0	1	28	1.0	0	0	0	0	0	0	0	0	0
madhuranga84/planets-lbnl-bootcamp	1566238169	1566238548	379	122508028	122507649	0	0	0	0	0	0	0	1	6	1.0	0	0	0	0	0	0	0	0	0
madsjulia/wells.jl	1536619343	1581182936	44563593	152126854	107563261	2	0	0	1	0	1	1	2	33	0.52	0.48	0	0	0	0	0	0	0	0
magland/mountainlab	1457746056	1536271436	78525380	231000141	152474761	25	0	0	13	0	22	22	9	1664	0.87	0.08	0.02	0.01	0.01	0.0	0.0	0.0	0.0	0
maherou/Projects	1589504831	1622057661	32552830	99241366	66688536	0	0	0	0	0	0	0	1	8	1.0	0	0	0	0	0	0	0	0	0
maheshmahajan133/VAWT_Btech_Project	1645069017	1645069189	172	43677180	43677008	0	0	0	0	0	0	0	1	2	1.0	0	0	0	0	0	0	0	0	0
Maigard/opensm-pnnl	1363820341	1363829473	9132	324925856	324916724	0	0	0	0	0	0	0	17	188	0.33	0.15	0.11	0.09	0.06	0.05	0.05	0.04	0.03	0.02
mainalikiran/Direct-Methods-for-Solving-Sparse-Linear-System	1581482661	1597100557	15617896	107263536	91645640	5	0	0	0	0	2	2	1	19	1.0	0	0	0	0	0	0	0	0	0
mallen13/charging-station-locator	1647818958	1653008899	5189941	40927239	35737298	0	0	0	0	0	0	0	1	5	1.0	0	0	0	0	0	0	0	0	0
mallorycheckmarx/PNNL-Demo	1653401098	1653401124	26	35345099	35345073	0	0	0	0	0	0	0	6	34	0.62	0.26	0.03	0.03	0.03	0.03	0	0	0	0
mamelara/2018-10-10-lbnl	1539294022	1539294765	743	149452175	149451432	0	0	0	0	0	0	0	100	926	0.43	0.11	0.11	0.03	0.02	0.02	0.02	0.02	0.01	0.01
mantidproject/mantid	1318878458	1688675880	369797422	369867739	70317	193	0	0	406	0	111	111	100	113989	0.1	0.06	0.04	0.03	0.03	0.03	0.03	0.03	0.02	0.02
mar-file-system/gufi	1521671872	1688660081	166988209	167074325	86116	36	0	0	1	0	18	18	10	1396	0.9	0.05	0.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mar-file-system/marfs	1434392405	1682524291	248131886	254353792	6221906	87	0	0	48	0	23	23	11	1063	0.43	0.22	0.14	0.09	0.08	0.02	0.02	0.0	0.0	0.0
marcelMerchat/electricPowerReliability1	1504634923	1505657762	1022839	184111274	183088435	2	0	0	0	0	0	0	1	3	1.0	0	0	0	0	0	0	0	0	0
marinadunn/covid19-drug-screening-ML	1660152794	1684606987	24454193	28593403	4139210	0	0	0	1	0	0	0	1	13	1.0	0	0	0	0	0	0	0	0	0
markcmiller86/2017-10-03-LLNL	1503591982	1507129967	3537985	185154215	181616230	0	0	0	0	0	0	0	74	663	0.36	0.15	0.09	0.06	0.04	0.03	0.03	0.02	0.02	0.01
markcmiller86/2018-04-25-lbnl	1520449216	1536626193	16176977	168296981	152120004	0	0	0	0	0	0	0	88	763	0.41	0.13	0.08	0.03	0.03	0.03	0.03	0.02	0.01	0.01
markcmiller86/2018-08-27-llnl	1529191072	1535400538	6209466	159555125	153345659	1	0	0	0	0	2	2	90	763	0.41	0.13	0.09	0.03	0.03	0.02	0.02	0.01	0.01	0.01
markcmiller86/saf	1511293063	1615577359	104284296	177453134	73168838	1	0	0	0	0	0	0	1	42	1.0	0	0	0	0	0	0	0	0	0
markcmiller86/silo-issues	1553050919	1688670196	135619277	135695278	76001	22	0	0	117	0	19	19	9	797	0.91	0.07	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0
markcoletti/gremlin	1634223940	1680019075	45795135	54522257	8727122	6	0	0	3	0	1	1	1	197	1.0	0	0	0	0	0	0	0	0	0
markfarrell/crea-presentation	1410562532	1426532667	15970135	278183665	262213530	0	0	0	0	0	1	1	1	4	1.0	0	0	0	0	0	0	0	0	0
martingascon/Lawrence-Berkeley-Lab	1434910358	1434925981	15623	253835839	253820216	3	0	0	0	0	0	0	1	2	1.0	0	0	0	0	0	0	0	0	0
martingascon/Lawrence-Berkeley-Lab-Python-BX51	1441477321	1442016408	539087	247268876	246729789	1	0	0	0	0	0	0	1	6	1.0	0	0	0	0	0	0	0	0	0
marwahaha/planets-lbnl	1566238168	1566240756	2588	122508029	122505441	0	0	0	0	0	0	0	2	10	0.9	0.1	0	0	0	0	0	0	0	0
mason-adams/ProteinCoordinate	1560908695	1566172078	5263383	127837502	122574119	0	0	0	0	0	0	0	1	4	1.0	0	0	0	0	0	0	0	0	0
Matammanjunath/VOLTTRON_pnnl_applications_All_scripts	1678425165	1678425363	198	10321032	10320834	0	0	0	0	0	0	0	3	76	0.54	0.28	0.18	0	0	0	0	0	0	0
materials-data-facility/battery-data-toolkit	1583851560	1673378963	89527403	104894637	15367234	28	0	0	4	0	5	5	4	57	0.93	0.04	0.02	0.02	0	0	0	0	0	0
materialsproject/1password-teams-open-source	1635271919	1635272071	152	53474278	53474126	0	0	0	0	1	0	693	100	327	0.26	0.09	0.08	0.05	0.01	0.01	0.01	0.01	0.01	0.01
materialsproject/api	1580156901	1688595270	108438369	108589296	150927	65	0	0	57	0	24	24	15	1115	0.55	0.14	0.11	0.11	0.06	0.02	0.0	0.0	0.0	0.0
materialsproject/atomate2	1603388419	1688447750	85059331	85357778	298447	79	0	0	56	0	41	41	15	1696	0.39	0.13	0.13	0.09	0.08	0.05	0.04	0.03	0.03	0.01
materialsproject/binder	1646261228	1661908640	15647412	42484969	26837557	2	0	0	0	0	0	0	1	7	1.0	0	0	0	0	0	0	0	0	0
materialsproject/build-a-battery	1399403884	1402097693	2693809	289342313	286648504	4	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0
materialsproject/crystaltoolkit	1501016796	1688579481	187562685	187729401	166716	105	0	0	39	0	52	52	27	3067	0.72	0.09	0.05	0.02	0.02	0.02	0.01	0.01	0.01	0.01
materialsproject/crystaltoolkit-extension	1588916056	1589539517	623461	99830141	99206680	1	0	0	0	1	0	1	2	15	0.93	0.07	0	0	0	0	0	0	0	0
materialsproject/custodian	1360002796	1688431430	328428634	328743401	314767	106	0	0	19	0	93	93	41	2198	0.41	0.15	0.08	0.08	0.05	0.04	0.03	0.02	0.02	0.02
materialsproject/dash-mp-components	1572481712	1688072654	115590942	116264485	673543	12	0	0	21	0	0	0	6	529	0.69	0.26	0.03	0.01	0.01	0.0	0	0	0	0
materialsproject/discourse-mpid-resolver	1529600535	1529600559	24	159145662	159145638	0	0	0	0	0	0	0	1	1	1.0	0	0	0	0	0	0	0	0	0
materialsproject/docs	1537812972	1654143910	116330938	150933225	34602287	14	0	0	29	0	34	34	23	296	0.17	0.15	0.09	0.07	0.07	0.05	0.05	0.05	0.05	0.03
materialsproject/emmet	1497387186	1688670486	191283300	191359011	75711	35	0	0	42	0	52	52	32	3301	0.46	0.16	0.08	0.06	0.06	0.04	0.04	0.04	0.02	0.01
materialsproject/fireworks	1357672682	1686342148	328669466	331073515	2404049	289	0	0	63	0	166	166	49	3684	0.66	0.12	0.02	0.02	0.02	0.02	0.02	0.02	0.01	0.01
materialsproject/foundation	1668885496	1687984886	19099390	19860701	761311	14	0	0	4	0	4	4	7	49	0.41	0.31	0.08	0.06	0.06	0.06	0.02	0	0	0
materialsproject/gbml	1458076311	1620849953	162773642	230669886	67896244	4	0	0	4	0	5	5	6	40	0.38	0.35	0.12	0.1	0.03	0.03	0	0	0	0
materialsproject/jobflow	1614033497	1688426655	74393158	74712700	319542	52	0	0	9	0	15	15	13	953	0.62	0.22	0.04	0.04	0.03	0.02	0.01	0.01	0.01	0.01
materialsproject/maggma	1497387020	1688676351	191289331	191359177	69846	28	0	0	34	0	24	24	23	2521	0.37	0.14	0.13	0.08	0.05	0.04	0.03	0.03	0.03	0.02
materialsproject/mapidoc	1426613635	1660955116	234341481	262132562	27791081	136	0	0	14	0	60	60	7	166	0.45	0.31	0.2	0.01	0.01	0.01	0.01	0	0	0
materialsproject/matbench	1614139122	1687983815	73844693	74607075	762382	75	0	0	43	0	29	29	19	722	0.75	0.07	0.04	0.03	0.03	0.03	0.01	0.01	0.01	0.0
materialsproject/mongogrant	1524874903	1684794498	159919595	163871294	3951699	7	0	0	4	0	3	3	6	62	0.79	0.1	0.03	0.03	0.03	0.02	0	0	0	0
materialsproject/mp-jupyter-docker	1475099673	1541811407	66711734	213646524	146934790	2	0	0	0	0	2	2	2	44	0.8	0.2	0	0	0	0	0	0	0	0
