name	creation_timestamp	last_push_timestamp	time_between_creation_and_last_push	time_since_creation	time_since_last_push	stargazers_count	watch_count	subscriber_count	open_issues	fork	forks_count	network_count	contributors	contributions	cont_per_0	cont_per_1	cont_per_2	cont_per_3	cont_per_4	cont_per_5	cont_per_6	cont_per_7	cont_per_8	cont_per_9
NERSC/sshapiauthenticator	1513207741	1559252849	46045108	175543800	129498692	3	0	0	1	0	3	3	2	19	0.79	0.21	0	0	0	0	0	0	0	0
NERSC/sshproxy	1598651175	1641519571	42868396	90100366	47231970	1	0	0	0	0	0	0	2	130	0.85	0.15	0	0	0	0	0	0	0	0
NERSC/sshspawner	1470948145	1676248344	205300199	217803396	12503197	24	0	0	9	0	15	15	6	109	0.49	0.2	0.17	0.09	0.05	0.01	0	0	0	0
NERSC/tf-perf-kernels	1553634348	1595447010	41812662	135117193	93304531	3	0	0	0	0	1	1	2	47	0.62	0.38	0	0	0	0	0	0	0	0
NERSC/timemory	1515777010	1688159106	172382096	172974531	592435	317	0	0	13	0	35	35	8	1233	0.99	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0	0
NERSC/timemory-tutorials	1592947596	1636995143	44047547	95803945	51756398	16	0	0	0	0	1	1	4	116	0.84	0.09	0.04	0.03	0	0	0	0	0	0
NERSC/tokio-abc	1534283978	1638469727	104185749	154467563	50281814	0	0	0	0	0	0	0	1	1	1.0	0	0	0	0	0	0	0	0	0
NERSC/tokio-abcutils	1515103519	1557357849	42254330	173648022	131393692	1	0	0	0	0	0	0	2	213	0.99	0.01	0	0	0	0	0	0	0	0
NERSC/tokio-cray	1520631764	1620925465	100293701	168119777	67826076	0	0	0	0	0	0	0	1	33	1.0	0	0	0	0	0	0	0	0	0
NERSC/train	1500757682	1513703505	12945823	187993859	175048036	6	0	0	0	0	9	9	4	67	0.33	0.33	0.25	0.09	0	0	0	0	0	0
NERSC/training	1423164489	1424301934	1137445	265587052	264449607	0	0	0	0	0	1	1	2	6	0.5	0.5	0	0	0	0	0	0	0	0
NERSC/variable-time-job	1598056676	1598059527	2851	90694865	90692014	3	0	0	0	0	0	0	1	1	1.0	0	0	0	0	0	0	0	0	0
NERSC/weekly-emails-temp	1510693941	1647628703	136934762	178057600	41122838	2	0	0	0	1	2	4	2	224	0.51	0.49	0	0	0	0	0	0	0	0
NETL-RIC/blosom-releases	1506395322	1614884742	108489420	182356219	73866799	1	0	0	0	0	0	0	1	4	1.0	0	0	0	0	0	0	0	0	0
NETL-RIC/Carbon-Storage-Distillation-NLP--Release	1595524315	1630009372	34485057	93227226	58742169	0	0	0	0	0	0	0	3	15	0.67	0.2	0.13	0	0	0	0	0	0	0
NETL-RIC/csil-releases	1585156055	1585163507	7452	103595486	103588034	0	0	0	0	0	0	0	1	2	1.0	0	0	0	0	0	0	0	0	0
NETL-RIC/OffshoreCO2StorageCalculator-releases	1585684007	1587150545	1466538	103067534	101600996	2	0	0	0	0	0	0	2	10	0.6	0.4	0	0	0	0	0	0	0	0
NETL-RIC/PDFtoImage	1592502779	1592505673	2894	96248762	96245868	0	0	0	0	0	0	0	1	4	1.0	0	0	0	0	0	0	0	0	0
NETL-RIC/URC-Assessment-Method	1680119294	1688065515	7946221	8632247	686026	0	0	0	0	0	0	0	4	180	0.81	0.09	0.08	0.02	0	0	0	0	0	0
neuronsimulator/nrn	1477126057	1688679964	211553907	211625484	71577	304	0	0	281	0	110	110	59	3991	0.48	0.11	0.08	0.06	0.06	0.05	0.03	0.02	0.02	0.01
neutronimaging/python_notebooks	1502384186	1688585679	186201493	186367355	165862	6	0	0	14	0	6	6	7	2802	0.94	0.04	0.01	0.0	0.0	0.0	0.0	0	0	0
neutrons/addie	1460053228	1687974409	227921181	228698313	777132	6	0	0	38	0	5	5	13	1492	0.31	0.28	0.17	0.12	0.12	0.0	0.0	0.0	0.0	0.0
neutrons/crystalplan	1343767195	1628259340	284492145	344984346	60492201	3	0	0	1	0	3	3	4	54	0.67	0.19	0.09	0.06	0	0	0	0	0	0
neutrons/pyvdrive	1422292251	1599077025	176784774	266459290	89674516	2	0	0	42	0	0	0	2	1400	1.0	0.0	0	0	0	0	0	0	0	0
neutrons/refred	1437577299	1687639180	250061881	251174242	1112361	3	0	0	2	0	5	5	14	997	0.44	0.15	0.1	0.09	0.08	0.05	0.02	0.01	0.01	0.01
NewportDataPortal/RIGIS-wind-speed-estimates	1496621224	1497598808	977584	192130317	191152733	0	0	0	0	0	0	0	1	3	1.0	0	0	0	0	0	0	0	0	0
nexusformat/definitions	1399040317	1687795042	288754725	289711224	956499	22	0	0	132	0	45	45	35	3437	0.62	0.07	0.06	0.03	0.03	0.02	0.02	0.02	0.02	0.02
ngeet/fates	1449703110	1688669419	238966309	239048431	82122	84	0	0	179	0	84	84	29	3654	0.48	0.16	0.11	0.06	0.05	0.02	0.02	0.01	0.01	0.01
ngeet/fates-release	1494109929	1528667563	34557634	194641612	160083978	11	0	0	1	0	12	12	10	1139	0.55	0.26	0.08	0.05	0.03	0.02	0.02	0.0	0.0	0.0
NGSolve/Talk-LLNL	1680443562	1680447556	3994	8307979	8303985	1	0	0	0	0	0	0	1	9	1.0	0	0	0	0	0	0	0	0	0
nhejazi/2018-05-03-LBNL	1522737397	1525124021	2386624	166014144	163627520	1	0	0	0	0	1	1	89	743	0.42	0.13	0.09	0.03	0.03	0.02	0.02	0.01	0.01	0.01
nickissa/Pointcloud-Object-Detection-Using-Mask-RCNN	1677600571	1677601060	489	11150970	11150481	0	0	0	0	0	0	0	1	5	1.0	0	0	0	0	0	0	0	0	0
nickjmeyer/pres-pnnl	1502393744	1502470701	76957	186357797	186280840	0	0	0	0	0	0	0	1	3	1.0	0	0	0	0	0	0	0	0	0
nickwg03/AZGoesSolar	1462884562	1548106300	85221738	225866979	140645241	0	0	0	0	0	0	0	1	2	1.0	0	0	0	0	0	0	0	0	0
nicnik/swcPNNL	1446571748	1446574273	2525	242179793	242177268	0	0	0	0	0	0	0	1	2	1.0	0	0	0	0	0	0	0	0	0
nikea/xray-vision	1396625592	1643144366	246518774	292125949	45607175	5	0	0	34	0	13	13	10	384	0.53	0.27	0.1	0.03	0.02	0.02	0.01	0.01	0.01	0.0
nikhil-twinsparkqu/openucx	1647417618	1647417619	1	41333923	41333922	0	0	0	0	0	0	0	1	1	1.0	0	0	0	0	0	0	0	0	0
nikitinvv/txmoptics	1624254706	1675729353	51474647	64496835	13022188	0	0	0	0	0	1	1	2	49	0.55	0.45	0	0	0	0	0	0	0	0
nimalec/spin_orbit_qubit_design_pack	1592247552	1599505388	7257836	96503989	89246153	1	0	0	0	0	1	1	3	57	0.6	0.33	0.07	0	0	0	0	0	0	0
nimblesm/nimblesm	1525885763	1688674269	162788506	162865778	77272	26	0	0	17	0	10	10	15	855	0.29	0.19	0.13	0.11	0.08	0.08	0.07	0.02	0.01	0.01
niuaard/fast	1495536701	1541018392	45481691	193214840	147733149	1	0	0	0	0	1	1	1	1	1.0	0	0	0	0	0	0	0	0	0
nmehndir/Silver-Sputtering	1639677647	1639678612	965	49073894	49072929	0	0	0	0	0	0	0	1	6	1.0	0	0	0	0	0	0	0	0	0
nmishra459/PPPL-Self-Gravitating-Systems-Research	1581102971	1616869857	35766886	107648570	71881684	1	0	0	0	0	0	0	1	31	1.0	0	0	0	0	0	0	0	0	0
nmz787/ProteinShop	1379841052	1379841902	850	308910489	308909639	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
nneveu/awa-tba	1522942888	1553550571	30607683	165808653	135200970	1	0	0	0	0	2	2	2	198	0.88	0.12	0	0	0	0	0	0	0	0
nnmrec/full-scale-model-MHK	1407876709	1407908453	31744	280874832	280843088	1	0	0	0	0	0	0	1	11	1.0	0	0	0	0	0	0	0	0	0
nomorefood/putty-cac	1489505704	1683379167	193873463	199245837	5372374	383	0	0	2	0	39	39	11	149	0.85	0.07	0.03	0.01	0.01	0.01	0.01	0.01	0.01	0.01
novadiscovery/hmatrix-sundials	1591113367	1677692171	86578804	97638174	11059370	2	0	0	1	0	2	2	8	221	0.48	0.43	0.05	0.01	0.01	0.0	0.0	0.0	0	0
NREL/a2e2g	1670867937	1673986349	3118412	17883604	14765192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NREL/ABSiCE	1602712024	1688514896	85802872	86039517	236645	6	0	0	0	0	1	1	1	6	1.0	0	0	0	0	0	0	0	0	0
NREL/aces_investigator	1501533284	1506117901	4584617	187218257	182633640	1	0	0	0	0	0	0	1	4	1.0	0	0	0	0	0	0	0	0	0
NREL/adaptive-splines	1678227626	1679500880	1273254	10523915	9250661	1	0	0	0	0	0	0	1	1	1.0	0	0	0	0	0	0	0	0	0
NREL/AEflow	1573148577	1685050490	111901913	115602964	3701051	8	0	0	0	0	1	1	2	6	0.83	0.17	0	0	0	0	0	0	0	0
NREL/AESD	1504883018	1566440354	61557336	183868523	122311187	1	0	0	0	0	0	0	2	175	0.9	0.1	0	0	0	0	0	0	0	0
NREL/AI-Batt-OS	1603814155	1632230867	28416712	84937386	56520674	0	0	0	0	0	4	4	1	28	1.0	0	0	0	0	0	0	0	0	0
NREL/AirflowNetwork	1560960713	1564776292	3815579	127790828	123975249	2	0	0	0	0	3	3	1	49	1.0	0	0	0	0	0	0	0	0	0
NREL/alfabet	1571327723	1665248405	93920682	117423818	23503136	42	0	0	2	0	14	14	1	61	1.0	0	0	0	0	0	0	0	0	0
NREL/alfalfa	1494427531	1687982467	193554936	194324010	769074	30	0	0	43	0	10	10	15	1107	0.24	0.22	0.18	0.12	0.08	0.05	0.04	0.03	0.02	0.02
NREL/alfalfa-action	1666286122	1666289113	2991	22465419	22462428	0	0	0	0	0	0	0	1	1	1.0	0	0	0	0	0	0	0	0	0
NREL/alfalfa-bacnet-bridge	1676572036	1686152874	9580838	12179505	2598667	0	0	0	1	0	0	0	1	23	1.0	0	0	0	0	0	0	0	0	0
NREL/alfalfa-client	1585761848	1687989171	102227323	102989693	762370	1	0	0	0	0	1	1	9	466	0.48	0.13	0.12	0.09	0.07	0.06	0.04	0.01	0.0	0
NREL/alfalfa-dependencies	1678385812	1685731659	7345847	10365729	3019882	0	0	0	0	0	0	0	1	4	1.0	0	0	0	0	0	0	0	0	0
NREL/alfalfa-helm	1646244971	1686343080	40098109	42506570	2408461	0	0	0	2	0	1	1	2	44	0.91	0.09	0	0	0	0	0	0	0	0
NREL/alfalfa-notebooks	1634264709	1683917937	49653228	54486832	4833604	1	0	0	0	0	0	0	3	29	0.41	0.38	0.21	0	0	0	0	0	0	0
NREL/api-umbrella	1346362446	1686675310	340312864	342389095	2076231	1904	0	0	227	0	337	337	13	5004	0.98	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NREL/api-umbrella-config	1392687892	1460603534	67915642	296063649	228148007	2	0	0	0	0	4	4	2	28	0.96	0.04	0	0	0	0	0	0	0	0
NREL/api-umbrella-cookbook	1379643952	1659540284	279896332	309107589	29211257	1	0	0	0	0	2	2	1	110	1.0	0	0	0	0	0	0	0	0	0
NREL/api-umbrella-gatekeeper	1346362406	1460603538	114241132	342389135	228148003	23	0	0	0	0	13	13	3	418	0.98	0.02	0.0	0	0	0	0	0	0	0
NREL/api-umbrella-router	1343432262	1460603532	117171270	345319279	228148009	9	0	0	0	0	9	9	2	673	1.0	0.0	0	0	0	0	0	0	0	0
NREL/api-umbrella-static-site	1408372679	1671006294	262633615	280378862	17745247	5	0	0	7	0	11	11	1	38	1.0	0	0	0	0	0	0	0	0	0
NREL/api-umbrella-web	1343432229	1460603540	117171311	345319312	228148001	22	0	0	0	0	10	10	4	728	1.0	0.0	0.0	0.0	0	0	0	0	0	0
NREL/api.ml.nrel.gov	1645029725	1681323088	36293363	43721816	7428453	0	0	0	0	0	0	0	3	82	0.83	0.15	0.02	0	0	0	0	0	0	0
NREL/ATHENA-aspires	1598645185	1603844534	5199349	90106356	84907007	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
NREL/ATHENA-bus	1580317668	1602791070	22473402	108433873	85960471	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
NREL/ATHENA-forecast	1539703288	1626202615	86499327	149048253	62548926	3	0	0	0	0	2	2	1	1	1.0	0	0	0	0	0	0	0	0	0
NREL/ATHENA-sumo	1539703334	1603204656	63501322	149048207	85546885	2	0	0	4	0	1	1	1	7	1.0	0	0	0	0	0	0	0	0	0
NREL/autoBW	1633716032	1686947537	53231505	55035509	1804004	0	0	0	1	0	0	0	2	99	0.98	0.02	0	0	0	0	0	0	0	0
NREL/BACnet	1350587579	1458149949	107562370	338163962	230601592	24	0	0	0	0	7	7	5	153	0.44	0.22	0.18	0.16	0.01	0	0	0	0	0
NREL/BACnet-state	1386701356	1456100746	69399390	302050185	232650795	6	0	0	1	0	3	3	3	69	0.94	0.04	0.01	0	0	0	0	0	0	0
NREL/BAR_Designs	1602267736	1680558526	78290790	86483805	8193015	1	0	0	0	0	3	3	1	115	1.0	0	0	0	0	0	0	0	0	0
NREL/BatFinder_Smart_Video_BioFilter	1674668120	1677021528	2353408	14083421	11730013	2	0	0	0	0	0	0	1	8	1.0	0	0	0	0	0	0	0	0	0
NREL/battery_capacity_from_eis	1652895492	1685060877	32165385	35856049	3690664	11	0	0	0	0	1	1	1	9	1.0	0	0	0	0	0	0	0	0	0
NREL/bcl-gem	1385131237	1682968863	297837626	303620304	5782678	2	0	0	2	0	4	4	6	159	0.6	0.31	0.05	0.01	0.01	0.01	0	0	0	0
NREL/BDEM	1662042648	1686768634	24725986	26708893	1982907	4	0	0	0	0	0	0	1	1	1.0	0	0	0	0	0	0	0	0	0
NREL/bedrock	1573681647	1573683193	1546	115069894	115068348	0	0	0	0	1	0	1151	60	519	0.38	0.25	0.13	0.02	0.02	0.02	0.02	0.02	0.01	0.01
NREL/BEEAM	1552928697	1686868320	133939623	135822844	1883221	5	0	0	3	0	3	3	5	434	0.34	0.34	0.17	0.15	0.01	0	0	0	0	0
NREL/BESTEST-GSR	1629125939	1683610724	54484785	59625602	5140817	5	0	0	5	0	2	2	3	232	0.99	0.01	0.0	0	0	0	0	0	0	0
NREL/BESTEST-GSR-ARCHIVE	1500586890	1629127355	128540465	188164651	59624186	12	0	0	2	0	5	5	2	161	0.99	0.01	0	0	0	0	0	0	0	0
NREL/bewley	1555521180	1626213787	70692607	133230361	62537754	1	0	0	0	0	3	3	2	9	0.89	0.11	0	0	0	0	0	0	0	0
NREL/bifacialvf	1513192994	1680735031	167542037	175558547	8016510	23	0	0	14	0	16	16	5	195	0.49	0.39	0.09	0.02	0.01	0	0	0	0	0
NREL/bifacial_radiance	1513187778	1687903801	174716023	175563763	847740	66	0	0	86	0	44	44	10	1345	0.62	0.34	0.01	0.01	0.01	0.0	0.0	0.0	0.0	0.0
NREL/bioluc	1351104903	1478704968	127600065	337646638	210046573	3	0	0	1	0	3	3	6	100	0.6	0.19	0.08	0.08	0.04	0.01	0	0	0	0
NREL/BioproductTransitionDynamics	1580491994	1604934908	24442914	108259547	83816633	1	0	0	3	0	0	0	4	254	0.78	0.2	0.02	0.01	0	0	0	0	0	0
NREL/BLAST-Lite	1680810704	1684275639	3464935	7940837	4475902	5	0	0	0	0	2	2	1	4	1.0	0	0	0	0	0	0	0	0	0
NREL/block-random	1548781395	1551731167	2949772	139970146	137020374	4	0	0	0	0	2	2	1	1	1.0	0	0	0	0	0	0	0	0	0
NREL/bokeh-streaming	1572367808	1585330422	12962614	116383733	103421119	3	0	0	0	0	1	1	1	7	1.0	0	0	0	0	0	0	0	0	0
NREL/bootstrap-slider	1568039203	1547495390	-20543813	120712338	141256151	0	0	0	0	1	0	18	0	0	0	0	0	0	0	0	0	0	0	0
NREL/bootstrap_eere_app	1542746195	1602195301	59449106	146005346	86556240	0	0	0	0	0	0	0	2	13	0.85	0.15	0	0	0	0	0	0	0	0
NREL/boptest-dashboard	1594843944	1687893252	93049308	93907597	858289	2	0	0	15	0	0	0	4	312	0.76	0.19	0.04	0.02	0	0	0	0	0	0
NREL/boptest-service	1666115339	1687804431	21689092	22636202	947110	0	0	0	8	0	1	1	15	2359	0.59	0.25	0.09	0.02	0.02	0.01	0.01	0.01	0.0	0.0
NREL/bower-URBANopt-ol-cesium	1491274421	1500481828	9207407	197477120	188269713	0	0	0	0	0	1	1	1	4	1.0	0	0	0	0	0	0	0	0	0
NREL/bricr	1487109781	1670600203	183490422	201641760	18151338	5	0	0	6	0	3	3	6	227	0.63	0.21	0.12	0.03	0.0	0.0	0	0	0	0
NREL/bsm-learning	1426803009	1528218106	101415097	261948532	160533435	1	0	0	0	0	1	1	3	11	0.45	0.36	0.18	0	0	0	0	0	0	0
NREL/bsm-public	1506365791	1685751910	179386119	182385750	2999631	2	0	0	0	0	3	3	3	10	0.4	0.4	0.2	0	0	0	0	0	0	0
NREL/BuildingMOTIF	1645029977	1688247037	43217060	43721564	504504	26	0	0	47	0	5	5	5	1174	0.5	0.3	0.11	0.09	0.0	0	0	0	0	0
NREL/BuildingsBench	1685708859	1688581718	2872859	3042682	169823	2	0	0	1	0	1	1	2	3	0.67	0.33	0	0	0	0	0	0	0	0
NREL/BuildingStandardsData	1611793734	1612222099	428365	76957807	76529442	4	0	0	0	0	1	1	1	1	1.0	0	0	0	0	0	0	0	0	0
NREL/buildstock-projections-docs	1686256747	1688569044	2312297	2494794	182497	0	0	0	0	0	0	0	1	2	1.0	0	0	0	0	0	0	0	0	0
NREL/buildstockbatch	1534861882	1686831774	151969892	153889659	1919767	14	0	0	47	0	9	9	17	1528	0.49	0.19	0.14	0.05	0.03	0.02	0.02	0.01	0.01	0.01
NREL/buspy	1434564563	1515455905	80891342	254186978	173295636	6	0	0	3	0	3	3	4	28	0.54	0.21	0.21	0.04	0	0	0	0	0	0
NREL/BUTTER-Better-Understanding-of-Training-Topologies-through-Empirical-Results	1651088347	1655409493	4321146	37663194	33342048	1	0	0	0	0	0	0	1	3	1.0	0	0	0	0	0	0	0	0	0
NREL/BUTTER-Empirical-Deep-Learning-Experimental-Framework	1651088470	1686953972	35865502	37663071	1797569	5	0	0	1	0	1	1	3	912	0.89	0.11	0.0	0	0	0	0	0	0	0
NREL/Caltalyst-Layer-Crack-Detector-CLCD	1602091654	1617320059	15228405	86659887	71431482	0	0	0	0	0	0	0	1	5	1.0	0	0	0	0	0	0	0	0	0
NREL/CampusEnergyModeling	1380901879	1439313125	58411246	307849662	249438416	18	0	0	2	0	6	6	4	301	0.96	0.01	0.01	0.01	0	0	0	0	0	0
NREL/CapacityCredit.jl	1559147808	1587232364	28084556	129603733	101519177	2	0	0	0	0	2	2	3	20	0.9	0.05	0.05	0	0	0	0	0	0	0
NREL/capistrano_nrel_ext	1343432328	1490814217	147381889	345319213	197937324	3	0	0	0	0	3	3	3	211	0.99	0.0	0.0	0	0	0	0	0	0	0
NREL/catcost-data-tools	1588193633	1655870691	67677058	100557908	32880850	5	0	0	2	0	1	1	1	11	1.0	0	0	0	0	0	0	0	0	0
NREL/catcost-docs	1623092872	1632858446	9765574	65658669	55893095	3	0	0	0	0	0	0	1	14	1.0	0	0	0	0	0	0	0	0	0
NREL/celavi	1627337319	1664554053	37216734	61414222	24197488	2	0	0	0	0	2	2	5	1382	0.49	0.42	0.06	0.03	0.01	0	0	0	0	0
NREL/CEWAM	1632946143	1632950068	3925	55805398	55801473	2	0	0	0	0	1	1	1	140	1.0	0	0	0	0	0	0	0	0	0
NREL/cheeta-clip	1650396542	1650666963	270421	38354999	38084578	3	0	0	0	0	0	0	1	3	1.0	0	0	0	0	0	0	0	0	0
NREL/chef-repo	1343432368	1327093550	-16338818	345319173	361657991	6	0	0	0	1	1	775	2	6	0.67	0.33	0	0	0	0	0	0	0	0
NREL/ciff	1660335536	1668014410	7678874	28416005	20737131	0	0	0	0	0	0	0	1	12	1.0	0	0	0	0	0	0	0	0	0
NREL/cloud-tools	1634664018	1675801658	41137640	54087523	12949883	0	0	0	1	0	0	0	2	39	0.97	0.03	0	0	0	0	0	0	0	0
NREL/cloud_fs	1621358715	1640017309	18658594	67392826	48734232	0	0	0	0	0	0	0	2	50	0.98	0.02	0	0	0	0	0	0	0	0
NREL/CLT-LCA-Tool	1585759341	1670472811	84713470	102992200	18278730	0	0	0	5	0	0	0	1	23	1.0	0	0	0	0	0	0	0	0	0
NREL/clustering-analysis-domain-agnostic-features-2018	1627055137	1628028689	973552	61696404	60722852	0	0	0	0	0	0	0	1	1	1.0	0	0	0	0	0	0	0	0	0
NREL/CO2ROpt	1637683511	1648219385	10535874	51068030	40532156	0	0	0	0	0	0	0	1	5	1.0	0	0	0	0	0	0	0	0	0
NREL/cod	1569424892	1569429240	4348	119326649	119322301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NREL/CombIgor	1552660908	1636408268	83747360	136090633	52343273	4	0	0	0	0	1	1	2	19	0.68	0.32	0	0	0	0	0	0	0	0
NREL/communications-project	1498762538	1589824752	91062214	189989003	98926789	0	0	0	0	0	1	1	1	1	1.0	0	0	0	0	0	0	0	0	0
NREL/composer-patches	1555942790	1555943784	994	132808751	132807757	0	0	0	0	1	0	238	26	119	0.69	0.06	0.03	0.02	0.02	0.02	0.02	0.01	0.01	0.01
NREL/ComStock	1603003202	1625089309	22086107	85748339	63662232	15	0	0	5	0	5	5	3	14	0.64	0.29	0.07	0	0	0	0	0	0	0
NREL/ComStock.github.io	1677690883	1688413137	10722254	11060658	338404	0	0	0	0	0	2	2	5	300	0.71	0.14	0.13	0.01	0.0	0	0	0	0	0
NREL/conan-openstudio-ruby	1553271419	1676936166	123664747	135480122	11815375	2	0	0	7	0	3	3	4	374	0.91	0.04	0.04	0.0	0	0	0	0	0	0
NREL/ConductorIdentification	1644514734	1644520654	5920	44236807	44230887	0	0	0	0	0	0	0	1	3	1.0	0	0	0	0	0	0	0	0	0
NREL/connected-community	1651161112	1664563778	13402666	37590429	24187763	0	0	0	1	0	0	0	1	3	1.0	0	0	0	0	0	0	0	0	0
NREL/cooptima-co-optimizer	1530655766	1540529006	9873240	158095775	148222535	0	0	0	0	0	1	1	1	58	1.0	0	0	0	0	0	0	0	0	0
NREL/CORAL	1668803555	1685765242	16961687	19947986	2986299	0	0	0	1	0	0	0	1	16	1.0	0	0	0	0	0	0	0	0	0
NREL/cpd-batch-upload	1630704249	1664311878	33607629	58047292	24439663	0	0	0	0	0	0	0	4	133	0.71	0.22	0.04	0.03	0	0	0	0	0	0
NREL/cpd-docs	1623092848	1641585601	18492753	65658693	47165940	1	0	0	0	0	0	0	1	23	1.0	0	0	0	0	0	0	0	0	0
NREL/CryptoConfig	1579795678	1628869864	49074186	108955863	59881677	4	0	0	0	0	3	3	2	4	0.5	0.5	0	0	0	0	0	0	0	0
NREL/CSG-public	1568411746	1571932822	3521076	120339795	116818719	1	0	0	1	0	2	2	2	11	0.73	0.27	0	0	0	0	0	0	0	0
NREL/daft	1535745263	1566434338	30689075	153006278	122317203	1	0	0	0	0	0	0	1	76	1.0	0	0	0	0	0	0	0	0	0
NREL/DAKOTA_plugin	1374518818	1458062260	83543442	314232723	230689281	4	0	0	0	0	17	17	3	12	0.42	0.33	0.25	0	0	0	0	0	0	0
NREL/dam	1500661150	1507232112	6570962	188090391	181519429	2	0	0	1	0	0	0	2	3	0.67	0.33	0	0	0	0	0	0	0	0
NREL/dam-project	1503342788	1505941006	2598218	185408753	182810535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NREL/dao-tk	1521566408	1608676582	87110174	167185133	80074959	5	0	0	0	0	4	4	4	488	0.5	0.37	0.13	0.0	0	0	0	0	0	0
NREL/DC2AC	1651086304	1651251343	165039	37665237	37500198	1	0	0	0	0	0	0	1	6	1.0	0	0	0	0	0	0	0	0	0
NREL/deep-image-prior-cfd	1547157929	1593721469	46563540	141593612	95030072	7	0	0	0	0	3	3	1	5	1.0	0	0	0	0	0	0	0	0	0
NREL/dencity-gem	1438625320	1480713104	42087784	250126221	208038437	0	0	0	0	0	1	1	2	23	0.91	0.09	0	0	0	0	0	0	0	0
NREL/dencity-scripts	1424375701	1454111550	29735849	264375840	234639991	0	0	0	0	0	1	1	2	3	0.67	0.33	0	0	0	0	0	0	0	0
NREL/dencity-web	1424365153	1670975146	246609993	264386388	17776395	4	0	0	12	0	1	1	2	300	0.55	0.45	0	0	0	0	0	0	0	0
NREL/densegranFoam	1622063184	1643740287	21677103	66688357	45011254	5	0	0	0	0	0	0	2	10	0.9	0.1	0	0	0	0	0	0	0	0
NREL/DER-Dispatch	1572533656	1655861167	83327511	116217885	32890374	4	0	0	2	0	1	1	1	14	1.0	0	0	0	0	0	0	0	0	0
NREL/developer.nrel.gov	1415914614	1688360232	272445618	272836927	391309	40	0	0	21	0	34	34	24	897	0.52	0.2	0.06	0.05	0.04	0.04	0.03	0.02	0.01	0.01
NREL/DG2	1580920759	1580927149	6390	107830782	107824392	6	0	0	1	0	0	0	1	2	1.0	0	0	0	0	0	0	0	0	0
NREL/dgen	1586965862	1687546335	100580473	101785679	1205206	49	0	0	8	0	97	97	5	19	0.47	0.21	0.16	0.11	0.05	0	0	0	0	0
NREL/dgen_globetrotter	1588193836	1606938566	18744730	100557705	81812975	0	0	0	0	0	1	1	12	436	0.48	0.14	0.12	0.11	0.08	0.05	0.01	0.01	0.01	0.0
NREL/disco	1608315167	1688408807	80093640	80436374	342734	3	0	0	20	0	2	2	7	748	0.46	0.43	0.08	0.02	0.01	0.0	0.0	0	0	0
NREL/ditto	1518545987	1688059364	169513377	170205554	692177	55	0	0	134	0	33	33	15	1090	0.38	0.23	0.19	0.11	0.06	0.01	0.01	0.01	0.0	0.0
NREL/diversity_SR	1617401112	1640713420	23312308	71350429	48038121	4	0	0	0	0	0	0	1	11	1.0	0	0	0	0	0	0	0	0	0
NREL/docker-energyplus	1456432856	1664400670	207967814	232318685	24350871	12	0	0	0	0	12	12	6	74	0.62	0.14	0.12	0.09	0.01	0.01	0	0	0	0
NREL/docker-openstudio	1456432169	1687290734	230858565	232319372	1460807	19	0	0	8	0	12	12	10	399	0.34	0.28	0.25	0.08	0.02	0.02	0.01	0.01	0.0	0.0
NREL/docker-openstudio-jupyter	1557259901	1688128389	130868488	131491640	623152	1	0	0	0	0	1	1	1	95	1.0	0	0	0	0	0	0	0	0	0
NREL/docker-openstudio-r	1520610337	1654545149	133934812	168141204	34206392	1	0	0	0	0	0	0	3	41	0.49	0.37	0.15	0	0	0	0	0	0	0
NREL/docker-openstudio-rnotebook	1557267348	1586897379	29630031	131484193	101854162	0	0	0	0	0	1	1	1	34	1.0	0	0	0	0	0	0	0	0	0
NREL/docker-ubuntu-jmodelica	1582217241	1581104149	-1113092	106534300	107647392	0	0	0	0	1	0	18	2	42	0.98	0.02	0	0	0	0	0	0	0	0
NREL/docker4drupal	1572903590	1580237873	7334283	115847951	108513668	0	0	0	0	1	0	529	39	1060	0.51	0.37	0.06	0.01	0.0	0.0	0.0	0.0	0.0	0.0
NREL/DRC-Uptower-Measurements	1539018053	1539668976	650923	149733488	149082565	0	0	0	1	0	0	0	2	12	0.75	0.25	0	0	0	0	0	0	0	0
NREL/drupal	1496283573	1496284176	603	192467968	192467365	0	0	0	0	1	0	15	2	69	0.8	0.2	0	0	0	0	0	0	0	0
NREL/drupal-ecleds-enter	1435771059	1589485046	153713987	252980482	99266495	0	0	0	0	0	1	1	1	222	1.0	0	0	0	0	0	0	0	0	0
NREL/drupal-nginx	1507729648	1541439798	33710150	181021893	147311743	0	0	0	0	1	0	39	5	113	0.65	0.3	0.04	0.01	0.01	0	0	0	0	0
NREL/drupal-php	1508792360	1524764988	15972628	179959181	163986553	0	0	0	0	1	0	78	7	289	0.5	0.46	0.01	0.01	0.01	0.0	0.0	0	0	0
