name	creation_timestamp	last_push_timestamp	time_between_creation_and_last_push	time_since_creation	time_since_last_push	stargazers_count	watch_count	subscriber_count	open_issues	fork	forks_count	network_count	contributors	contributions	cont_per_0	cont_per_1	cont_per_2	cont_per_3	cont_per_4	cont_per_5	cont_per_6	cont_per_7	cont_per_8	cont_per_9
absBitm/libzmq	1441800262	1634109483	192309221	246879830	54570609	0	0	0	0	1	0	2270	100	3402	0.29	0.2	0.08	0.08	0.05	0.05	0.03	0.02	0.01	0.01
AbsoluteMSTR/cdnjs	1403894348	1403884885	-9463	284785744	284795207	0	0	0	0	1	0	4562	100	4270	0.29	0.23	0.11	0.06	0.03	0.01	0.01	0.01	0.01	0.01
abudulemusa/docker	1417439308	1405080216	-12359092	271240784	283599876	0	0	0	0	1	0	18758	100	7304	0.18	0.17	0.15	0.07	0.06	0.05	0.04	0.04	0.03	0.02
aburato/plotly.js	1454430491	1683189279	228758788	234249601	5490813	0	0	0	1	1	0	1801	69	13648	0.31	0.18	0.08	0.06	0.04	0.03	0.03	0.03	0.03	0.03
abusnooze/mint-v3.2-psp26	1362671109	1373297109	10626000	326008983	315382983	0	0	0	0	0	0	0	100	90685	0.09	0.05	0.04	0.03	0.03	0.02	0.02	0.02	0.02	0.02
abusse/cinder	1424608279	1438158022	13549743	264071813	250522070	0	0	0	0	1	0	919	100	1542	0.17	0.08	0.05	0.04	0.04	0.03	0.03	0.03	0.02	0.02
abutcher-gh/cereal	1436868320	1636365367	199497047	251811772	52314725	0	0	0	0	1	1	693	47	948	0.74	0.11	0.03	0.02	0.01	0.01	0.01	0.01	0.01	0.0
abwaheed/collectd	1444245894	1444283173	37279	244434198	244396919	0	0	0	0	1	0	1235	100	5144	0.67	0.13	0.04	0.02	0.01	0.01	0.01	0.01	0.01	0.0
abyssxsy/linux-tk1	1442329615	1440679240	-1650375	246350477	248000852	0	0	0	0	1	0	13	100	112699	0.1	0.04	0.04	0.03	0.03	0.03	0.02	0.02	0.02	0.02
ac100-ru/linux	1410437600	1440020646	29583046	278242492	248659446	0	0	0	0	1	0	48635	100	140638	0.1	0.04	0.04	0.04	0.03	0.03	0.02	0.02	0.02	0.02
ac100-ru/picasso-kernel	1447097155	1462148195	15051040	241582937	226531897	1	0	0	0	1	1	6	100	138167	0.1	0.04	0.04	0.04	0.03	0.03	0.02	0.02	0.02	0.02
acaprez/recipes	1447365091	1686859124	239494033	241315001	1820968	0	0	0	0	1	0	2658	100	33565	0.34	0.09	0.04	0.04	0.04	0.03	0.03	0.03	0.03	0.02
ace0/linux-whirlwind-rng	1401483657	1414178364	12694707	287196435	274501728	1	0	0	0	1	0	48635	100	128141	0.1	0.04	0.04	0.04	0.03	0.03	0.02	0.02	0.02	0.02
ace8957/SeniorDesignKernel	1391371124	1391373374	2250	297308968	297306718	0	0	0	0	0	0	0	100	104818	0.1	0.04	0.04	0.03	0.03	0.03	0.02	0.02	0.02	0.02
aceofall/linux-kernel	1398983909	1507985823	109001914	289696183	180694269	0	0	0	0	0	0	0	100	121029	0.1	0.04	0.04	0.03	0.03	0.03	0.02	0.02	0.02	0.02
acfogarty/espressopp	1424695238	1488147268	63452030	263984854	200532824	0	0	0	0	1	0	32	11	1283	0.27	0.19	0.15	0.13	0.08	0.07	0.06	0.04	0.0	0.0
aclifton/cpeg853-gem5	1477863147	1482193216	4330069	210816945	206486876	0	0	0	0	0	0	0	77	5069	0.26	0.17	0.14	0.11	0.08	0.07	0.05	0.02	0.01	0.01
acorn-marvell/brillo_pxa_kernel	1443407943	1443412789	4846	245272149	245267303	4	0	0	0	0	3	3	100	124614	0.1	0.04	0.04	0.04	0.03	0.03	0.02	0.02	0.02	0.02
acorn-marvell/coreboot	1427441021	1448428303	20987282	261239071	240251789	2	0	0	0	0	1	1	100	6175	0.11	0.1	0.1	0.08	0.05	0.04	0.04	0.03	0.03	0.03
acourtney2015/boto	1439360715	1439308315	-52400	249319377	249371777	0	0	0	0	1	0	2328	100	4065	0.26	0.16	0.13	0.09	0.05	0.03	0.03	0.02	0.02	0.01
acq4/acq4	1385049034	1688155359	303106325	303631058	524733	53	0	0	33	0	43	43	69	6568	0.71	0.11	0.08	0.06	0.01	0.01	0.0	0.0	0.0	0.0
acrogenesis-lab/crummy	1424711299	1425093707	382408	263968793	263586385	0	0	0	0	1	0	84	29	217	0.31	0.2	0.08	0.07	0.07	0.05	0.02	0.02	0.02	0.01
acthp/ucsc-xena-client	1426477804	1683929262	257451458	262202288	4750830	54	0	0	215	0	43	43	16	3480	0.68	0.18	0.05	0.02	0.02	0.01	0.01	0.01	0.0	0.0
actor-framework/actor-framework	1299250790	1688633140	389382350	389429302	46952	2967	0	0	60	0	525	525	67	7232	0.82	0.06	0.04	0.03	0.02	0.01	0.0	0.0	0.0	0.0
acts-project/acts	1552470253	1688636200	136165947	136209839	43892	88	0	0	115	0	126	126	55	5408	0.26	0.23	0.13	0.1	0.08	0.04	0.03	0.02	0.02	0.02
actzendaria/xgt	1421056873	1426749839	5692966	267623219	261930253	0	0	0	0	0	0	0	100	124081	0.1	0.04	0.04	0.04	0.03	0.03	0.02	0.02	0.02	0.02
acuicultor/android_kernel_oneplus_msm8974	1447948044	1505815239	57867195	240732048	182864853	2	0	0	0	1	5	293	100	93683	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
acuicultor/android_kernel_oneplus_msm8974-1	1447344591	1474885981	27541390	241335501	213794111	3	0	0	0	1	1	67	100	92418	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
acuicultor/Radioactive-kernel-HAM	1480270423	1498629876	18359453	208409669	190050216	1	0	0	0	1	8	35	100	92431	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
acuster/FirefoxOS-Flatfish-kernel	1401639314	1550644155	149004841	287040778	138035937	3	0	0	0	0	4	4	100	89117	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
AD-SDL/rpl-summer-2022	1655830783	1660077098	4246315	32849309	28602994	0	0	0	0	0	7	7	14	340	0.26	0.24	0.11	0.08	0.07	0.07	0.07	0.06	0.02	0.01
AD-SDL/rpl-summer-2023	1674666769	1688054457	13387688	14013323	625635	0	0	0	1	0	5	5	10	70	0.24	0.21	0.19	0.13	0.11	0.03	0.03	0.03	0.01	0.01
AD-SDL/rpl_workcell	1659114751	1688218189	29103438	29565341	461903	2	0	0	3	0	2	2	11	566	0.31	0.27	0.12	0.11	0.11	0.03	0.03	0.01	0.0	0.0
AD5GB/android_kernel_googlesource-common	1398923400	1407877680	8954280	289756692	280802412	0	0	0	0	0	0	0	100	111381	0.1	0.04	0.04	0.04	0.03	0.03	0.02	0.02	0.02	0.02
AD5GB/android_kernel_google_msm	1467777366	1497419587	29642221	220902726	191260505	0	0	0	0	1	0	179	100	92124	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
AD5GB/android_kernel_samsung_msm8660-common	1382686185	1437371374	54685189	305993907	251308718	0	0	0	0	0	0	0	100	81155	0.09	0.04	0.03	0.03	0.03	0.02	0.02	0.02	0.02	0.02
AD5GB/WickedElemental-N5	1424912387	1443097879	18185492	263767705	245582213	0	0	0	0	1	0	50	100	92451	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
adafruit/adafruit-raspberrypi-linux	1343782794	1525533432	181750638	344897298	163146660	132	0	0	8	1	37	4556	100	179194	0.1	0.04	0.04	0.03	0.03	0.02	0.02	0.02	0.02	0.02
adafruit/adafruit-rpi-kernel	1393536236	1393530511	-5725	295143856	295149581	4	0	0	0	1	1	2	100	111852	0.1	0.04	0.04	0.04	0.03	0.03	0.02	0.02	0.02	0.02
adafruit/circuitpython	1471723840	1688596071	216872231	216956252	84021	3582	0	0	691	1	986	6588	100	28376	0.23	0.12	0.11	0.1	0.09	0.03	0.03	0.03	0.02	0.01
adafruit/micropython	1471723840	1688596071	216872231	216956252	84021	3582	0	0	691	1	986	6588	100	28376	0.23	0.12	0.11	0.1	0.09	0.03	0.03	0.03	0.02	0.01
AdamCmiel/homebrew-cask	1423711714	1423712568	854	264968378	264967524	1	0	0	1	0	1	1	100	26007	0.53	0.23	0.07	0.04	0.02	0.01	0.01	0.01	0.01	0.01
adamLange/moose	1442430773	1442606133	175360	246249319	246073959	0	0	0	0	1	1	918	49	9558	0.3	0.16	0.12	0.09	0.07	0.06	0.06	0.03	0.03	0.03
adammoody/slurm	1396912463	1472075580	75163117	291767629	216604512	0	0	0	0	1	0	26	100	18567	0.43	0.35	0.05	0.04	0.03	0.03	0.02	0.01	0.0	0.0
adamnovak/schemas	1398967766	1446861579	47893813	289712326	241818513	0	0	0	0	1	1	114	29	506	0.22	0.09	0.09	0.08	0.05	0.04	0.04	0.04	0.04	0.04
AdamOssenford/docker-pi	1436505903	1436575149	69246	252174189	252104943	1	0	0	0	1	0	18756	100	10315	0.14	0.12	0.07	0.07	0.06	0.06	0.04	0.04	0.04	0.03
adamstrickland/tmuxinator	1441116185	1528734901	87618716	247563907	159945191	0	0	0	0	1	0	629	93	666	0.26	0.12	0.11	0.11	0.07	0.03	0.02	0.02	0.02	0.02
AdamWill/anaconda	1425336211	1688526931	263190720	263343881	153161	0	0	0	0	1	0	320	100	21402	0.22	0.21	0.12	0.07	0.06	0.05	0.04	0.03	0.03	0.03
adasworks/cereal	1442754801	1530800947	88046146	245925291	157879145	0	0	0	0	1	2	693	35	787	0.77	0.14	0.01	0.01	0.01	0.01	0.01	0.0	0.0	0.0
adatapost/cdnjs	1403414318	1403380701	-33617	285265774	285299391	0	0	0	0	1	0	4562	100	4239	0.29	0.23	0.11	0.06	0.03	0.01	0.01	0.01	0.01	0.01
adegroote/linux	1422002443	1430730352	8727909	266677649	257949740	2	0	0	0	1	0	48635	100	143522	0.1	0.04	0.04	0.04	0.02	0.02	0.02	0.02	0.02	0.02
adelevie/cdnjs	1399225780	1399147259	-78521	289454312	289532833	0	0	0	0	1	0	4562	100	3841	0.28	0.25	0.12	0.05	0.02	0.01	0.01	0.01	0.01	0.01
adelina-t/nova	1412766518	1466677524	53911006	275913574	222002568	0	0	0	0	1	0	2546	100	12679	0.14	0.05	0.04	0.04	0.04	0.03	0.03	0.03	0.03	0.03
adelinofaria/homebrew-cask	1436526379	1436545301	18922	252153713	252134791	0	0	0	0	1	0	10286	100	31111	0.45	0.25	0.06	0.05	0.04	0.02	0.02	0.02	0.01	0.01
Adesh15/onyx_kernel	1479739226	1481270845	1531619	208940866	207409247	0	0	0	0	1	0	3	100	92405	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
adevress/MPICH-BlueGene	1469448023	1469448050	27	219232069	219232042	0	0	0	0	0	0	0	25	5592	0.43	0.21	0.09	0.08	0.05	0.04	0.03	0.03	0.01	0.01
adevress/xrootd	1413985171	1413985206	35	274694921	274694886	0	0	0	0	0	0	0	20	5568	0.41	0.21	0.14	0.1	0.05	0.04	0.02	0.01	0.0	0.0
adichola/linux	1440516447	1440511552	-4895	248163645	248168540	0	0	0	0	1	0	738	100	130618	0.1	0.04	0.04	0.04	0.03	0.03	0.02	0.02	0.02	0.02
adik4141/gitcht	1412740211	1412745607	5396	275939881	275934485	0	0	0	0	0	0	0	100	814	0.26	0.15	0.13	0.04	0.02	0.02	0.02	0.01	0.01	0.01
aditirajagopal/docker	1444674567	1455045830	10371263	244005525	233634262	1	0	0	0	1	0	18758	100	15164	0.1	0.08	0.08	0.07	0.05	0.05	0.05	0.04	0.04	0.03
aditisstillalive/android_kernel_lge_hammerhead	1444371099	1444371547	448	244308993	244308545	0	0	0	0	1	0	7	100	92384	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
aditisstillalive/android_kernel_lge_hammerhead_wake	1438328687	1444362499	6033812	250351405	244317593	0	0	0	0	0	1	1	100	92384	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
aditya-kapoor/rails	1366622442	1533025007	166402565	322057650	155655085	0	0	0	0	1	0	21207	100	53725	0.11	0.09	0.08	0.07	0.05	0.04	0.03	0.03	0.03	0.03
adityasharad/storm	1493753108	1499558645	5805537	194926984	189121447	0	0	0	1	1	0	4104	100	4227	0.22	0.21	0.05	0.05	0.05	0.04	0.04	0.04	0.02	0.02
AdityaSureka/android_kernel_lge_msm8974-1	1403189202	1400489876	-2699326	285490890	288190216	0	0	0	0	0	0	0	100	92391	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
adkerr/tempest	1386175238	1397155054	10979816	302504854	291525038	0	0	0	0	0	0	0	88	639	0.21	0.06	0.05	0.05	0.05	0.05	0.04	0.04	0.03	0.03
adminmt/OpenSC	1434371726	1440413614	6041888	254308366	248266478	0	0	0	0	1	0	675	47	775	0.39	0.13	0.09	0.06	0.05	0.05	0.05	0.03	0.02	0.01
adobe-webplatform/cdnjs	1393519322	1441381247	47861925	295160770	247298845	4	0	0	0	1	0	4562	100	3260	0.29	0.24	0.14	0.04	0.02	0.01	0.01	0.01	0.01	0.01
Adorkable-forkable/gitignore	1422732521	1518061442	95328921	265947571	170618650	0	0	0	0	1	0	84178	100	1503	0.31	0.22	0.08	0.07	0.02	0.01	0.01	0.01	0.01	0.01
adouang/docker	1442693711	1442683500	-10211	245986381	245996592	0	0	0	0	1	0	18758	100	11806	0.13	0.11	0.08	0.07	0.06	0.06	0.04	0.04	0.04	0.04
adrianchia/homebrew-cask	1434681186	1685651150	250969964	253998906	3028942	1	0	0	2	1	0	10286	100	129143	0.11	0.11	0.11	0.08	0.05	0.04	0.04	0.03	0.03	0.03
adrianmoisey/cptdevops	1471976207	1486031720	14055513	216703885	202648372	0	0	0	0	0	0	0	100	2135	0.55	0.11	0.06	0.04	0.02	0.02	0.02	0.01	0.01	0.01
AdrianoMartins/android_kernel_lge_v500	1432264797	1512091849	79827052	256415295	176588243	3	0	0	0	0	1	1	100	92368	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
adriansev/AliPhysics	1488273946	1667942601	179668655	200406146	20737491	0	0	0	0	1	1	754	100	47140	0.42	0.05	0.03	0.03	0.02	0.02	0.02	0.02	0.01	0.01
adrienverge/linux	1392318739	1473589178	81270439	296361353	215090914	0	0	0	0	1	0	48635	100	173193	0.1	0.04	0.04	0.03	0.03	0.02	0.02	0.02	0.02	0.02
Adrioid83/jflte_xxx	1368731205	1368245341	-485864	319948887	320434751	1	0	0	0	0	3	3	100	92032	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
aduermael/docker.github.io	1477605760	1485461752	7855992	211074332	203218340	0	0	0	2	1	0	6514	100	30845	0.07	0.06	0.04	0.04	0.04	0.04	0.03	0.03	0.03	0.03
aduggan/linux	1438729687	1490831626	52101939	249950405	197848466	1	0	0	0	1	1	48635	100	173168	0.1	0.04	0.04	0.03	0.03	0.02	0.02	0.02	0.02	0.02
aduggan/rpi-linux	1412788338	1483581934	70793596	275891754	205098158	1	0	0	0	1	0	4557	100	167317	0.1	0.04	0.04	0.03	0.02	0.02	0.02	0.02	0.02	0.02
aduprat/jenkins	1437402892	1437397209	-5683	251277200	251282883	0	0	0	0	1	0	8167	100	10893	0.45	0.19	0.05	0.03	0.03	0.03	0.02	0.02	0.02	0.01
adusia/docker	1426177621	1460601631	34424010	262502471	228078461	4	0	0	0	1	4	18758	100	8832	0.17	0.14	0.07	0.07	0.05	0.05	0.05	0.04	0.04	0.03
advancedpartnerships/cdnjs	1429404510	1420393463	-9011047	259275582	268286629	0	0	0	0	1	0	4562	100	6615	0.33	0.2	0.15	0.07	0.04	0.01	0.01	0.01	0.01	0.01
advancedphotonsource/componentdb	1477612827	1688049047	210436220	211067265	631045	9	0	0	80	0	17	17	10	6653	0.76	0.14	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
aeharding/cdnjs	1426097921	1426182119	84198	262582171	262497973	0	0	0	0	1	0	4562	100	8024	0.41	0.17	0.12	0.06	0.04	0.04	0.01	0.01	0.01	0.01
aekazakov/narrative	1439953279	1455325309	15372030	248726813	233354783	0	0	0	0	1	0	53	28	2862	0.48	0.15	0.12	0.1	0.03	0.02	0.01	0.01	0.01	0.01
aekazakov/transform	1439245517	1457386523	18141006	249434575	231293569	0	0	0	0	1	0	27	12	505	0.47	0.16	0.14	0.1	0.04	0.03	0.02	0.02	0.0	0.0
aeklant/scipy	1425489331	1584240974	158751643	263190761	104439118	0	0	0	0	1	0	4771	100	18661	0.16	0.14	0.06	0.05	0.04	0.04	0.03	0.03	0.02	0.02
aelarabawy/ns3-dev	1385929309	1390330783	4401474	302750783	298349309	0	0	0	0	0	0	0	83	2207	0.52	0.09	0.07	0.04	0.03	0.03	0.02	0.02	0.02	0.02
aendrew/cdnjs	1392390711	1392391332	621	296289381	296288760	0	0	0	0	1	0	4562	100	3195	0.3	0.24	0.14	0.04	0.02	0.01	0.01	0.01	0.01	0.01
Aerlinger/Tau.jl	1404329080	1688130590	283801510	284351012	549502	36	0	0	4	0	9	9	11	85	0.53	0.16	0.14	0.07	0.02	0.01	0.01	0.01	0.01	0.01
aeroevan/android_kernel_asus_grouper	1342993325	1353095565	10102240	345686767	335584527	3	0	0	0	0	2	2	100	83074	0.09	0.04	0.03	0.03	0.03	0.02	0.02	0.02	0.02	0.02
aeroevan/android_kernel_moto_shamu	1420725559	1445177895	24452336	267954533	243502197	0	0	0	0	1	1	60	100	111913	0.1	0.04	0.04	0.03	0.03	0.03	0.02	0.02	0.02	0.02
aeroevan/linux	1451354258	1472604844	21250586	237325834	216075248	0	0	0	0	1	0	48635	100	173100	0.1	0.04	0.04	0.03	0.03	0.02	0.02	0.02	0.02	0.02
aeslaughter/falcon	1439318518	1632775722	193457204	249361574	55904370	0	0	0	0	1	0	42	15	570	0.28	0.23	0.17	0.12	0.08	0.05	0.02	0.02	0.01	0.01
aeslaughter/libmesh	1365451320	1553525987	188074667	323228772	135154105	0	0	0	0	1	0	271	38	9652	0.48	0.34	0.08	0.02	0.02	0.02	0.01	0.01	0.01	0.0
af/homebrew-cask	1443031013	1443031055	42	245649079	245649037	0	0	0	0	1	0	10286	100	32329	0.43	0.25	0.06	0.05	0.04	0.02	0.02	0.02	0.01	0.01
afaheem88/tempest	1438679486	1439982327	1302841	250000606	248697765	0	0	0	0	1	0	488	100	1743	0.11	0.08	0.08	0.06	0.05	0.05	0.04	0.03	0.02	0.02
afaheem88/tempest_neutron	1420699530	1421136946	437416	267980562	267543146	0	0	0	0	0	0	0	100	1403	0.13	0.08	0.06	0.06	0.05	0.04	0.03	0.03	0.03	0.02
aFarkas/cdnjs	1418833000	1424949038	6116038	269847092	263731054	0	0	0	0	1	0	4562	100	6421	0.31	0.21	0.15	0.07	0.05	0.01	0.01	0.01	0.01	0.01
afdnlw/docker	1402327811	1402323463	-4348	286352281	286356629	0	0	0	0	1	0	18758	100	6871	0.18	0.17	0.16	0.07	0.06	0.04	0.04	0.03	0.02	0.02
afdnlw/homebrew-cask	1441248735	1441245031	-3704	247431357	247435061	0	0	0	0	1	0	10286	100	31975	0.43	0.25	0.06	0.05	0.04	0.02	0.02	0.02	0.01	0.01
afein/docker	1443246991	1473366783	30119792	245433101	215313309	0	0	0	0	1	0	18758	100	18727	0.08	0.07	0.07	0.07	0.06	0.05	0.05	0.05	0.04	0.04
aferlazzo/cdnjs	1414684876	1414652848	-32028	273995216	274027244	0	0	0	0	1	0	4562	100	5830	0.25	0.23	0.17	0.08	0.05	0.01	0.01	0.01	0.01	0.01
affo/docker	1432888870	1435138782	2249912	255791222	253541310	0	0	0	0	1	0	18758	100	10150	0.15	0.12	0.07	0.06	0.06	0.06	0.04	0.04	0.04	0.03
affo/nova	1423055789	1426495184	3439395	265624303	262184908	0	0	0	0	1	0	2546	100	12251	0.14	0.05	0.04	0.04	0.04	0.04	0.03	0.03	0.03	0.03
afriedle-intel/libfabric	1444846531	1444853449	6918	243833561	243826643	0	0	0	0	1	0	334	25	2667	0.43	0.18	0.13	0.12	0.05	0.05	0.02	0.01	0.0	0.0
aftian/linux-blankon	1308408023	1308408639	616	380272069	380271453	1	0	0	0	0	0	0	100	79804	0.08	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
again4you/linux	1442236191	1442101008	-135183	246443901	246579084	0	0	0	0	1	0	48636	100	153909	0.1	0.04	0.04	0.04	0.02	0.02	0.02	0.02	0.02	0.02
agaphetos/cody_kernel_cancro	1454842142	1456546150	1704008	233837950	232133942	1	0	0	0	0	0	0	100	92436	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
agaphetos/cody_kernel_sprout	1433589650	1454846237	21256587	255090442	233833855	0	0	0	0	0	2	2	100	112418	0.1	0.04	0.04	0.03	0.03	0.03	0.02	0.02	0.02	0.02
agarciamontoro/root	1495195844	1503963793	8767949	193484248	184716299	0	0	0	0	1	0	1158	100	40029	0.21	0.15	0.12	0.09	0.07	0.06	0.04	0.03	0.03	0.02
agarwal/opam	1431966207	1431966324	117	256713885	256713768	1	0	0	0	1	0	336	47	4417	0.51	0.33	0.08	0.03	0.02	0.01	0.01	0.0	0.0	0.0
ageblade/angular-openlayers-directive	1428487682	1486386373	57898691	260192410	202293719	0	0	0	0	1	0	186	48	527	0.64	0.14	0.03	0.02	0.01	0.01	0.01	0.01	0.01	0.01
ageekymonk/yasnippet-snippets	1508195753	1507663478	-532275	180484339	181016614	0	0	0	0	1	0	452	93	573	0.63	0.03	0.03	0.02	0.02	0.01	0.01	0.01	0.01	0.01
Agent007/deepchem	1484201359	1526632090	42430731	204478733	162048002	0	0	0	0	1	0	1501	54	3014	0.45	0.14	0.13	0.08	0.05	0.02	0.02	0.02	0.01	0.01
agiliopadua/lammps	1486216031	1688635245	202419214	202464061	44847	2	0	0	0	1	1	1534	100	15547	0.6	0.08	0.06	0.03	0.03	0.02	0.01	0.01	0.01	0.01
agraebe/cdnjs	1418919779	1419202713	282934	269760313	269477379	0	0	0	0	1	0	4562	100	6449	0.31	0.21	0.15	0.07	0.05	0.01	0.01	0.01	0.01	0.01
aguynamedryan/homebrew-cask	1402520779	1586618511	184097732	286159313	102061581	0	0	0	0	1	0	10286	100	56633	0.24	0.21	0.09	0.05	0.03	0.03	0.03	0.03	0.02	0.02
agx/linux-wpan-next	1427045475	1457813100	30767625	261634617	230866992	1	0	0	0	1	0	17	100	161344	0.1	0.04	0.04	0.04	0.02	0.02	0.02	0.02	0.02	0.02
ah/-ubuntu-kernel-mbp	1331903891	1332076489	172598	356776201	356603603	6	0	0	0	0	0	0	100	86441	0.09	0.04	0.03	0.03	0.03	0.02	0.02	0.02	0.02	0.02
ahaldane/numpy	1421258519	1617207274	195948755	267421573	71472818	0	0	0	0	1	0	8286	100	18923	0.23	0.11	0.08	0.06	0.05	0.04	0.04	0.04	0.04	0.03
ahand520/gitCHT1	1412740688	1412745772	5084	275939404	275934320	0	0	0	0	0	0	0	100	809	0.26	0.15	0.13	0.04	0.02	0.02	0.02	0.01	0.01	0.01
ahhda/sympy	1420742964	1450049660	29306696	267937128	238630432	0	0	0	0	1	0	3987	100	19021	0.2	0.13	0.08	0.07	0.06	0.04	0.02	0.02	0.02	0.02
ahmad88me/PyGithub	1597650812	1682703261	85052449	91029280	5976831	0	0	0	0	1	0	1644	100	1835	0.59	0.1	0.06	0.04	0.03	0.02	0.01	0.01	0.01	0.0
ahmadassaf/gitignore	1416924180	1474560160	57635980	271755912	214119932	0	0	0	0	0	0	0	100	1322	0.25	0.2	0.09	0.08	0.04	0.02	0.01	0.01	0.01	0.01
ahmadia/bokeh	1437102906	1437103214	308	251577186	251576878	0	0	0	0	1	1	4109	87	7070	0.44	0.15	0.13	0.07	0.06	0.03	0.02	0.01	0.01	0.01
ahmedammar/linux-xlnx	1355333170	1355436607	103437	333346922	333243485	0	0	0	0	0	0	0	100	95617	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
ahmetabdi/atom-lint	1426065385	1426065825	440	262614707	262614267	1	0	0	0	1	0	33	19	355	0.91	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.0	0.0
ahmohamed/d3-tip	1440721787	1440826380	104593	247958305	247853712	0	0	0	0	1	0	367	15	74	0.65	0.08	0.04	0.04	0.03	0.03	0.03	0.01	0.01	0.01
ahnooie/dehydrated	1475619550	1537397506	61777956	213060542	151282586	4	0	0	0	1	1	711	65	549	0.71	0.07	0.03	0.02	0.01	0.01	0.01	0.01	0.01	0.01
ahocevar/cdnjs	1529610573	1529618338	7765	159069519	159061754	0	0	0	0	1	0	4562	100	51489	0.51	0.35	0.03	0.02	0.01	0.01	0.01	0.01	0.01	0.0
ahundt/homebrew-cask	1439339628	1444179788	4840160	249340464	244500304	0	0	0	0	1	0	10286	100	32552	0.43	0.25	0.07	0.05	0.04	0.02	0.02	0.02	0.01	0.01
ahunigel/learngit	1439381475	1469602274	30220799	249298617	219077818	0	0	0	0	1	0	3733	100	1425	0.79	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ahvigil/homebrew-cask	1437683745	1437682913	-832	250996347	250997179	0	0	0	0	1	0	10286	100	31288	0.44	0.25	0.06	0.05	0.04	0.02	0.02	0.02	0.01	0.01
ahw/cdnjs	1393806073	1393807658	1585	294874019	294872434	0	0	0	0	1	0	4562	100	3275	0.29	0.24	0.14	0.04	0.01	0.01	0.01	0.01	0.01	0.01
ai-traders/docker	1443120822	1443123745	2923	245559270	245556347	0	0	0	0	1	0	18758	100	11899	0.12	0.11	0.08	0.07	0.06	0.06	0.04	0.04	0.04	0.04
AICP/android_kernel_asus_tf201	1380814053	1380827868	13815	307866039	307852224	0	0	0	0	0	0	0	100	83139	0.09	0.04	0.03	0.03	0.03	0.02	0.02	0.02	0.02	0.02
AICP/kernel_asus_fugu	1446483498	1593510188	147026690	242196594	95169904	0	0	0	0	0	0	0	100	111638	0.1	0.04	0.04	0.04	0.03	0.03	0.02	0.02	0.02	0.02
AICP/kernel_google_msm	1382117884	1593510255	211392371	306562208	95169837	2	0	0	0	0	2	2	100	92114	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
AICP/kernel_htc_msm8960	1438263951	1642614593	204350642	250416141	46065499	1	0	0	0	0	0	0	100	93597	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
AICP/kernel_htc_msm8960-old	1409314458	1436903183	27588725	279365634	251776909	0	0	0	0	0	5	5	100	93139	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
AICP/kernel_lge_hammerhead	1390921177	1593510327	202589150	297758915	95169765	2	0	0	1	0	2	2	100	92459	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
AICP/kernel_lge_mako	1382713813	1403099706	20385893	305966279	285580386	1	0	0	0	0	1	1	100	92046	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
AICP/kernel_lge_msm8974	1400699548	1593510337	192810789	287980544	95169755	4	0	0	0	0	16	16	100	92424	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
AICP/kernel_motorola_ghost	1439118194	1593510340	154392146	249561898	95169752	0	0	0	0	0	0	0	100	92911	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
AICP/kernel_motorola_msm8226	1439119603	1593510354	154390751	249560489	95169738	0	0	0	0	0	0	0	100	93219	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
AICP/kernel_motorola_msm8960dt-common	1408985592	1593510359	184524767	279694500	95169733	0	0	0	0	0	0	0	100	93170	0.09	0.04	0.03	0.03	0.03	0.03	0.02	0.02	0.02	0.02
